,Latitude,Longitude,target,NB,xgb2,xgb3,xgb6
0,58.5255698,31.2741929,1.0,0.9999988680008917,0.996190071105957,0.9985492825508118,0.9995817542076111
1,58.5255698,31.2741929,1.0,0.9999988680008917,0.996190071105957,0.9985492825508118,0.9995817542076111
2,58.523078,31.2689352,1.0,0.9999988976930503,0.9048462510108948,0.9665221571922302,0.9865759015083313
3,58.61189494495632,31.396129533967212,0.0,4.1141977901220934e-52,0.1121329665184021,0.21565558016300201,0.11600300669670105
4,58.5123074,31.2907727,1.0,8.454436621772306e-18,0.016046958044171333,0.010331574827432632,0.04434537887573242
5,58.62322679999999,31.220896399999997,0.0,1.2082621556837752e-107,0.0030581788159906864,0.0024582212790846825,0.0014017438516020775
6,58.5267812,31.2510759,1.0,0.9999859161580964,0.968883752822876,0.9879224896430969,0.9979212880134583
7,58.585223582471144,31.26450174463031,0.0,2.1808701504754855e-28,0.0013775640400126576,0.004067055881023407,0.0005519849364645779
8,58.5252537,31.2601717,1.0,0.9999769501435211,0.9077425003051758,0.9777920246124268,0.9986401200294495
9,58.544767343931895,31.326197883364014,0.0,0.26602802145202176,0.11792591214179993,0.029866302385926247,0.04679124802350998
10,58.5122916,31.2331706,1.0,0.9998163867868688,0.30617690086364746,0.33258411288261414,0.23320117592811584
11,58.5255698,31.2741929,1.0,0.9999988680008917,0.996190071105957,0.9985492825508118,0.9995817542076111
12,58.5267812,31.2510759,1.0,0.9999859161580964,0.968883752822876,0.9879224896430969,0.9979212880134583
13,58.51574,31.287818,1.0,0.7686224760232738,0.723781406879425,0.7619360685348511,0.9225773215293884
14,58.502273341102885,31.241912874289604,0.0,0.004861077843625869,0.19646920263767242,0.1529049426317215,0.02741813287138939
15,58.51307,31.239109,1.0,0.999978410747634,0.7101032733917236,0.5555915832519531,0.6919232606887817
16,58.5411468,31.2766641,1.0,0.9999612245490584,0.47871002554893494,0.6512081027030945,0.9557322263717651
17,58.586149600500725,31.23362027321111,0.0,1.5057026710550856e-32,0.004908218514174223,0.0010279463604092598,0.00045242495252750814
18,58.6290554,31.3530907,0.0,8.048001344672267e-31,0.0013422627234831452,0.0008030238677747548,0.0004006227245554328
19,58.553302252933435,31.26354361680189,0.0,0.9999637076237987,0.526839554309845,0.3706466257572174,0.28978148102760315
20,58.581869795159356,31.243698035523966,0.0,2.4812813634873186e-22,0.17046868801116943,0.1639009416103363,0.047223787754774094
21,58.58382239041856,31.327239701707892,0.0,5.615240003329405e-24,0.004165951628237963,0.002000349573791027,0.002553712809458375
22,58.62226998125768,31.404390705060234,0.0,8.461485042660863e-55,0.0031460479367524385,0.003548175562173128,0.0030513680540025234
23,58.531593,31.230229,1.0,0.9846261981795492,0.7084935307502747,0.6652877330780029,0.9301517605781555
24,58.5466464,31.3122661,1.0,0.9999812408930876,0.7253406643867493,0.8265100717544556,0.9740474820137024
25,58.57501866102413,31.24037963950464,0.0,6.963888183042015e-19,0.31221461296081543,0.08709176629781723,0.14241079986095428
26,58.566993,31.2704499,1.0,0.9997070727000387,0.20895931124687195,0.2270602434873581,0.20871587097644806
27,58.56899940782041,31.24170911894007,0.0,0.01701886651837334,0.16389530897140503,0.06287337094545364,0.019715147092938423
28,58.523044,31.2464771,1.0,0.9999988798105676,0.8259743452072144,0.7941048741340637,0.8974436521530151
29,58.555762646826935,31.25750003516679,0.0,0.999903094669715,0.14389437437057495,0.17557565867900848,0.12119699269533157
30,58.5255698,31.2741929,1.0,0.9999988680008917,0.996190071105957,0.9985492825508118,0.9995817542076111
31,58.58919796913457,31.319058935462913,0.0,5.877272204711638e-21,0.011303762905299664,0.011636710725724697,0.002160711446776986
32,58.57021267224226,31.259333922020073,0.0,3.599930293426384e-08,0.054669443517923355,0.02165115997195244,0.027842706069350243
33,58.545986,31.23795,1.0,0.9999993752933596,0.7520574331283569,0.7892960906028748,0.9471957683563232
34,58.543211,31.2437931,1.0,0.9999730629121754,0.7972821593284607,0.8464288711547852,0.9498193860054016
35,58.5255698,31.2741929,1.0,0.9999988680008917,0.996190071105957,0.9985492825508118,0.9995817542076111
36,58.61022977083479,31.241368855563607,0.0,2.277591337750173e-55,0.0018487602937966585,0.0006846723263151944,0.0005936713423579931
37,58.54081117832776,31.3249987863874,0.0,0.4865907491997767,0.10731974244117737,0.017063990235328674,0.006361508741974831
38,58.5255698,31.2741929,1.0,0.9999988680008917,0.996190071105957,0.9985492825508118,0.9995817542076111
39,58.571986080366486,31.26375071135509,0.0,0.0004561763284374069,0.08218840509653091,0.11012140661478043,0.023584317415952682
40,58.545255,31.237076,1.0,0.9999993549352786,0.9393121600151062,0.9359483122825623,0.9947741627693176
41,58.56631029470599,31.30365857385749,0.0,0.9997764789405077,0.1636875718832016,0.10552691668272018,0.004690877161920071
42,58.607431760487955,31.37778930069085,0.0,1.0168416609805547e-39,0.003754015313461423,0.0023590174969285727,0.000324091175571084
43,58.5267812,31.2510759,1.0,0.9999859161580964,0.968883752822876,0.9879224896430969,0.9979212880134583
44,58.5255698,31.2741929,1.0,0.9999988680008917,0.996190071105957,0.9985492825508118,0.9995817542076111
45,58.55361,31.299532,1.0,2.142074573300683e-15,0.40973132848739624,0.46779993176460266,0.31365230679512024
46,58.569590448169855,31.294011938717517,0.0,0.9998096428924539,0.09465490281581879,0.0815562829375267,0.08577130734920502
47,58.5546374,31.2715339,1.0,0.9999825041804719,0.8167023658752441,0.8588577508926392,0.9861878156661987
48,58.540026,31.2239989,1.0,0.9999294841971108,0.6234889030456543,0.5828226804733276,0.8765419125556946
49,58.5001674,31.317178000000002,0.0,1.2961217149993463e-31,0.021945105865597725,0.010126429609954357,0.003642451483756304
50,58.52469,31.2356701,1.0,0.999998848305135,0.8131275773048401,0.7665627598762512,0.8219270706176758
51,58.52486686154601,31.2223033026383,0.0,0.9999988330775859,0.6914082765579224,0.5342077612876892,0.635370135307312
52,58.5255698,31.2741929,1.0,0.9999988680008917,0.996190071105957,0.9985492825508118,0.9995817542076111
53,58.57050499360697,31.310306938613092,0.0,0.08418837446944243,0.2152339220046997,0.23266799747943878,0.1716100573539734
54,58.56852773179565,31.24207308535335,0.0,0.017597499945566822,0.1042199581861496,0.06463898718357086,0.015745975077152252
55,58.532844563138596,31.333476130155002,0.0,0.961934903891424,0.07554623484611511,0.14050473272800446,0.19028759002685547
56,58.51200010015256,31.26782566116759,0.0,0.8742947450188844,0.25279146432876587,0.06963003426790237,0.05009857565164566
57,58.5255698,31.2741929,1.0,0.9999988680008917,0.996190071105957,0.9985492825508118,0.9995817542076111
58,58.5255698,31.2741929,1.0,0.9999988680008917,0.996190071105957,0.9985492825508118,0.9995817542076111
59,58.558374,31.263541,1.0,0.9998436952098518,0.26313015818595886,0.7473815679550171,0.7724251747131348
60,58.537023,31.266165,1.0,0.9999988516576422,0.858488142490387,0.9464161992073059,0.9942382574081421
61,58.52279404578013,31.30288521722931,0.0,0.9997984518128019,0.06768390536308289,0.05716383457183838,0.0023783498909324408
62,58.6239057,31.2570145,0.0,1.5131440726859582e-80,0.0026333790738135576,0.001091424492187798,0.0002645426138769835
63,58.563174878701936,31.311724713056368,0.0,0.9994428705951021,0.6460494995117188,0.5918914079666138,0.19060008227825165
64,58.545514,31.211543,1.0,0.005590582567704248,0.2724439203739166,0.3545629680156708,0.36272066831588745
65,58.5222087,31.2543042,1.0,0.9999973277860085,0.8261033892631531,0.8217775225639343,0.861845076084137
66,58.53247219956127,31.329523659822172,0.0,0.9969246428933979,0.10443249344825745,0.0225568488240242,0.007779571693390608
67,58.523783,31.2490101,1.0,0.9999986837789969,0.9310875535011292,0.9717397093772888,0.9970189332962036
68,58.5255698,31.2741929,1.0,0.9999988680008917,0.996190071105957,0.9985492825508118,0.9995817542076111
69,58.5143672,31.257396,1.0,0.9200315418987506,0.8098503351211548,0.9295850396156311,0.9822303652763367
70,58.58244803301015,31.259732290922127,0.0,1.3647971531346706e-17,0.038194894790649414,0.022286808118224144,0.005899773444980383
71,58.543843,31.245701,1.0,0.9999989872648681,0.9506502151489258,0.9607498645782471,0.986244261264801
