,Latitude,Longitude,target,NB,xgb2,xgb3,xgb6
0,55.542504000000001,37.562663999999998,1,1.4492323412163497e-09,0.382364422082901,0.5191648602485657,0.40007731318473816
1,55.73875,37.5827,0,0.00034412650854883807,0.8239613771438599,0.8111133575439453,0.5674668550491333
2,55.73413000000001,37.54125,0,4.1520526258858156e-27,0.01865573041141033,0.018808765336871147,0.003913652617484331
3,55.71239,37.95815,0,1.515401938881288e-37,0.030541401356458664,0.011893197894096375,0.021524615585803986
4,55.722385000000003,37.445537000000002,1,1.0,0.9849932193756104,0.965056300163269,0.9955892562866211
5,55.81525,37.42675,0,0.054410803484139875,0.20527707040309906,0.1837054044008255,0.14804311096668243
6,55.501246000000002,37.572470000000003,1,0.9999999999971507,0.9124669432640076,0.9178018569946289,0.9494136571884155
7,55.746462999999999,37.699671000000002,1,1.0,0.9655742645263672,0.9369103312492371,0.9563400149345398
8,55.67691,37.95405,0,3.5759431406363374e-19,0.060635991394519806,0.04117712378501892,0.015435736626386642
9,55.624719999999996,37.507940000000005,0,3.388590120151376e-08,0.26222923398017883,0.26609256863594055,0.15835680067539215
10,55.867215000000002,37.491950000000003,1,0.9999998642069222,0.9645053744316101,0.986143171787262,0.9520756602287292
11,55.891973,37.62444,1,0.9999958383397463,0.9538154006004333,0.9670590758323669,0.9813607335090637
12,55.74381999999999,37.855509999999995,0,1.4018015384234503e-17,0.2942105233669281,0.20810918509960175,0.08903475850820541
13,55.63867,37.76021,0,6.786675628592675e-05,0.33609965443611145,0.3461307883262634,0.22191432118415833
14,55.73327,37.40033,0,8.748059288875088e-09,0.41006457805633545,0.49311286211013794,0.42541030049324036
15,55.5856,37.67544,0,2.7035489580909387e-08,0.3442091941833496,0.4218261241912842,0.4234635531902313
16,55.655413000000003,37.647840000000002,1,1.0,0.9895881414413452,0.9936036467552185,0.9936349391937256
17,55.691930999999997,37.607263000000003,1,0.9999999999999982,0.9639860987663269,0.9483968615531921,0.9896978735923767
18,55.634107,37.657839000000003,1,1.0,0.9666522145271301,0.9740308523178101,0.9902229309082031
19,55.784934999999997,37.482422999999997,1,0.9999999999999964,0.932070791721344,0.987321138381958,0.9533039927482605
20,55.80454,37.395379999999996,0,7.135931921450531e-05,0.27181026339530945,0.39997538924217224,0.293005108833313
21,55.618836999999999,37.504953,1,1.0,0.998428463935852,0.9979817867279053,0.9986473917961121
22,55.747374999999998,37.692922000000003,1,0.0010659267445863813,0.48605480790138245,0.4492034316062927,0.7019867897033691
23,55.649414,37.371229,1,1.0,0.9716948866844177,0.9335896968841553,0.9471221566200256
24,55.912530000000004,37.53719,0,3.841087301740395e-08,0.3947572410106659,0.39459067583084106,0.37533652782440186
25,55.704839999999997,37.770502999999998,1,1.0,0.9596182107925415,0.9706512689590454,0.9947724938392639
26,55.68399,37.33763,0,1.6857701242532059e-13,0.08128105849027634,0.23341795802116394,0.2121230661869049
27,55.76621,37.61708,0,3.761972257289315e-08,0.3778496980667114,0.27641311287879944,0.13554103672504425
28,55.723461,37.796692,1,1.0,0.9441578984260559,0.9343953132629395,0.9636914134025574
29,55.887461000000002,37.667506000000003,1,1.0,0.9871190786361694,0.9742840528488159,0.9929216504096985
30,55.747055000000003,37.787100000000002,1,0.9999999999982485,0.9733726382255554,0.8999243378639221,0.9811486601829529
31,55.823647000000001,37.643720000000002,1,1.0,0.9701195359230042,0.983230710029602,0.9964912533760071
32,55.65896,37.759172999999997,1,0.9999998653186355,0.9611547589302063,0.9500302076339722,0.9893224835395813
33,55.75858,37.42889,0,1.3236604154639466e-44,0.05131583288311958,0.020298657938838005,0.0040804860182106495
34,55.718990000000005,37.42262,0,1.1236153745426176e-05,0.30988991260528564,0.24962642788887024,0.23722214996814728
35,55.824111000000002,37.83567,1,1.0,0.9631158709526062,0.9801962971687317,0.9787660241127014
36,55.763893000000003,37.617176999999998,1,0.9999999999997735,0.9748537540435791,0.9832732677459717,0.9962790608406067
37,55.62296,37.52165,0,6.225114727989788e-37,0.004331356380134821,0.001735785393975675,0.0011494812788441777
38,55.83269,37.64376,0,0.001582545779983951,0.32521989941596985,0.45230695605278015,0.34704920649528503
39,55.52874,37.50657,0,5.052502430278758e-06,0.1378125101327896,0.07741744816303253,0.06280450522899628
40,55.576355,37.594614,1,1.0,0.967945396900177,0.9168300628662109,0.966877818107605
41,55.704338,37.495328999999998,1,1.0,0.9595557451248169,0.9498406648635864,0.970475971698761
42,55.86201,37.65955,0,3.8401020561166535e-08,0.3425143361091614,0.32652297616004944,0.17090150713920593
43,55.676030000000004,37.48754,0,3.2014506229619006e-08,0.4027586877346039,0.43496620655059814,0.3485810458660126
44,55.843843999999997,37.433166999999997,1,0.9999994669264236,0.9934362173080444,0.9866141676902771,0.9951289892196655
45,55.619799999999998,37.730032999999999,1,0.0013074551618722135,0.3350576162338257,0.4820309281349182,0.5424888134002686
46,55.734220999999998,37.709015999999998,1,1.0,0.9272942543029785,0.9197784066200256,0.9585145711898804
47,55.769899000000002,37.584293000000002,1,0.9999999999982023,0.9474107623100281,0.9579395651817322,0.9787077903747559
48,55.863855000000001,37.519458999999998,1,0.9999974649851164,0.9979093670845032,0.9985052347183228,0.9996664524078369
49,55.693290000000005,37.43375,0,1.7512911893677776e-09,0.09348410367965698,0.09646308422088623,0.1293858289718628
50,55.8732,37.67005,0,7.202862969047367e-05,0.18760327994823456,0.133628711104393,0.19152995944023132
51,55.767888999999997,37.839725000000001,1,0.0003387596251890692,0.49098947644233704,0.3743836581707001,0.5405046343803406
52,55.801299,37.781671000000003,1,7.463354265807528e-05,0.20098620653152466,0.2232954502105713,0.068911612033844
53,55.710642999999997,37.750385999999999,1,0.999999814003155,0.9802834391593933,0.9705740213394165,0.990268349647522
54,55.757126,37.533706000000002,1,1.0,0.9623633027076721,0.966790497303009,0.9905822277069092
55,55.604440000000004,37.592459999999996,0,3.3999473440373634e-08,0.5637809038162231,0.43585720658302307,0.6113227009773254
56,55.702180000000006,37.53337,0,3.182814872786809e-08,0.35069677233695984,0.41952043771743774,0.2636825442314148
57,55.86042,37.34792,0,0.999875189028978,0.7595764994621277,0.850452721118927,0.710597813129425
58,55.716258000000003,37.687054000000003,1,1.0,0.9701058268547058,0.9752882122993469,0.9893457293510437
59,55.859352000000001,37.467606000000004,1,1.0,0.9674186706542969,0.980065643787384,0.9907400608062744
60,55.8121,37.78886,0,6.225975866867506e-05,0.17544369399547577,0.13084624707698822,0.06768307834863663
61,55.868991000000001,37.683684999999997,1,7.21323193218196e-05,0.16560938954353333,0.17887306213378906,0.14004038274288177
62,55.70369,37.683859999999996,0,0.0016395542254757953,0.5455682873725891,0.36522793769836426,0.27616509795188904
63,55.810017999999999,37.768743000000001,1,3.080174851108774e-08,0.1410253793001175,0.13757754862308502,0.06557822972536087
64,55.602830000000004,37.58437,0,2.8196259790356255e-08,0.16946172714233398,0.15042926371097565,0.2336040586233139
65,55.904130000000002,37.586996999999997,1,6.857379727998224e-05,0.9854684472084045,0.9942967295646667,0.9983205199241638
66,55.705824999999997,37.462403000000002,1,7.774958900074873e-09,0.18229788541793823,0.16188734769821167,0.0716978907585144
67,55.702227999999998,37.604548999999999,1,1.0,0.9597050547599792,0.9674813747406006,0.9725387692451477
68,55.62627,37.73349,0,9.111909984060461e-18,0.25393250584602356,0.25328660011291504,0.15649044513702393
69,55.754419999999996,37.66279,0,0.13687977328161977,0.808861255645752,0.9104796648025513,0.9391885995864868
70,55.648639000000003,37.408608000000001,1,0.9999995864997155,0.9995057582855225,0.9995241165161133,0.9995617270469666
71,55.799205999999998,37.733381000000001,1,1.0,0.9456451535224915,0.9589737057685852,0.9841510057449341
72,55.607978000000003,37.732962000000001,1,0.9999880173066102,0.8298073410987854,0.8769066333770752,0.9708284139633179
73,55.59421999999999,37.655770000000004,0,0.001081753821882275,0.45223936438560486,0.4272932708263397,0.5301264524459839
74,55.81214,37.37668,0,0.9999894641427398,0.6151089072227478,0.8290201425552368,0.764833927154541
75,55.911960000000001,37.550561000000002,1,0.9999998661727397,0.9657226800918579,0.9773648381233215,0.9943554401397705
76,55.854492,37.681517999999997,1,1.0,0.9674005508422852,0.9686723947525024,0.987619161605835
77,55.661054,37.511637,1,1.0,0.9252899289131165,0.9035636186599731,0.9803372025489807
78,55.929959999999994,37.374,0,7.458633577789548e-41,0.008132820948958397,0.006602153647691011,0.0032914569601416588
79,55.652810000000002,37.519598000000002,1,0.9999999914650068,0.9115426540374756,0.9587041735649109,0.9822445511817932
80,55.82865,37.74111,0,0.9999935896523554,0.6027529239654541,0.6398398280143738,0.2712280750274658
81,55.679786,37.595987000000001,1,1.0,0.9886320233345032,0.9891310930252075,0.995643138885498
82,55.805936000000003,37.515779000000002,1,3.6187680747502774e-08,0.25913748145103455,0.239246666431427,0.3827537000179291
83,55.803940000000004,37.69415,0,1.3930988720251967e-36,0.01435350812971592,0.015566239133477211,0.008335337042808533
84,55.687180000000005,37.77288,0,1.957359967987185e-37,0.004118467215448618,0.0015731272287666798,0.0020882226526737213
85,55.698769999999996,37.47317,0,4.711917981544887e-09,0.08267735689878464,0.09732041507959366,0.22028900682926178
86,55.679194000000003,37.849746000000003,1,1.0,0.9545194506645203,0.8526013493537903,0.9405624866485596
87,55.651623999999998,37.444431999999999,1,1.0,0.827531635761261,0.8270497918128967,0.7887850999832153
88,55.88276,37.686640000000004,0,7.41988142302264e-05,0.1987764537334442,0.12634305655956268,0.03523298725485802
89,55.756340999999999,37.826346000000001,1,0.9999975576805236,0.8093413710594177,0.8695436120033264,0.9001630544662476
90,55.86577,37.47231,0,3.7862475278132646e-08,0.3642163574695587,0.3452220559120178,0.25121402740478516
91,55.698546,37.529136000000001,1,6.333441632515962e-05,0.9584496021270752,0.9793514013290405,0.9959113597869873
92,55.86806,37.64966,0,1.2540955208274172e-28,0.09245061874389648,0.05989516153931618,0.03041045181453228
93,55.83075,37.76197,0,0.9975711433458138,0.1793188452720642,0.0979236587882042,0.12200251966714859
94,55.683608999999997,37.461770000000001,1,0.9999992465614277,0.9800353646278381,0.9741367101669312,0.9868605732917786
95,55.618248999999999,37.484031999999999,1,0.9447261782052446,0.3927423357963562,0.43323567509651184,0.36679133772850037
96,55.770882,37.501874000000001,1,1.0,0.9390783905982971,0.9528471231460571,0.8525193333625793
97,55.831251999999999,37.354866999999999,1,0.9999998572349287,0.9979606866836548,0.9992855191230774,0.9997462630271912
98,55.762719999999995,37.7823,0,7.24197198387235e-05,0.1568378210067749,0.15169453620910645,0.07904712855815887
99,55.66376999999999,37.57647,0,3.079816595913576e-08,0.5005632638931274,0.5633310675621033,0.7651141881942749
100,55.68951,37.83569,0,1.254223093836202e-17,0.0435994453728199,0.01782894693315029,0.013371694833040237
101,55.709983999999999,37.728327999999998,1,1.0,0.9704463481903076,0.9739738702774048,0.9744179248809814
102,55.835719999999995,37.67458,0,3.2298871818757018e-37,0.003857589326798916,0.002066217130050063,0.0008442485122941434
103,55.856480000000005,37.42364,0,3.6898680253989654e-08,0.2872588336467743,0.2358170598745346,0.44649457931518555
104,55.813099000000001,37.760621,1,0.9999960369370241,0.9359763860702515,0.9446675181388855,0.9842527508735657
105,55.863464,37.566633000000003,1,0.9999975666802492,0.996878981590271,0.9987598657608032,0.999559223651886
106,55.724058999999997,37.616382999999999,1,1.0,0.8525248169898987,0.8465495109558105,0.9245503544807434
107,55.777520000000003,37.602145999999998,1,1.0,0.9511836767196655,0.9863781929016113,0.9970855116844177
108,55.6184,37.51401,0,6.233406401380923e-05,0.10187983512878418,0.06625278294086456,0.1876770555973053
109,55.646442,37.726900999999998,1,0.999999782593426,0.9990181922912598,0.9990217685699463,0.9998202919960022
110,55.838519999999995,37.8025,0,0.4343894706813482,0.03979119658470154,0.013677816838026047,0.02117406576871872
111,55.590521000000003,37.533760000000001,1,1.0,0.961857259273529,0.9825341105461121,0.9898353219032288
112,55.889969999999998,37.586632000000002,1,1.0,0.9661178588867188,0.9731754660606384,0.9954246878623962
113,55.71313000000001,37.480059999999995,0,1.2128648491974918e-08,0.20923563838005066,0.2541698217391968,0.178999662399292
114,55.839506,37.580751999999997,1,1.0,0.9365336894989014,0.9208100438117981,0.8984910249710083
115,55.741119999999995,37.61649,0,1.0,0.9351717829704285,0.9608470797538757,0.9922751784324646
116,55.732753000000002,37.702975000000002,1,1.0,0.9885498881340027,0.9814302325248718,0.987128734588623
117,55.51526,37.54907,0,1.1737469181802926e-45,0.0023370475973933935,0.0004667079192586243,0.0011029131710529327
118,55.705807,37.624471999999997,1,1.0,0.9067397117614746,0.8912633657455444,0.9195306897163391
119,55.699040000000004,37.73055,0,1.302655218669834e-17,0.3532642424106598,0.38756245374679565,0.42277607321739197
120,55.654124000000003,37.441834999999998,1,1.0,0.9324606657028198,0.9323136806488037,0.9802979826927185
